ms,0_torque,0_accel,0_vel,0_pos,0_output,0_p,0_i,0_d,1_torque,1_accel,1_vel,1_pos,1_output,1_p,1_i,1_d
1440,-0.052283257,-0.5961195,0.067094885,0.6758879,-0.009803589,-0.17588788,0.16450824,-0.06741285,-0.02613104,-0.29793903,0.033537265,0.3379384,-0.004899742,-0.0879384,0.08224627,-0.033676624
1441,-0.052203275,-0.5952076,0.06649922,0.6759547,-0.009788493,-0.1759547,0.16433229,-0.06681681,-0.02609102,-0.29748273,0.033239555,0.33797178,-0.004892189,-0.08797178,0.0821583,-0.0333786
1442,-0.05212289,-0.59429103,0.06590447,0.6760209,-0.009773327,-0.17602092,0.16415626,-0.06622076,-0.026050802,-0.2970242,0.032942303,0.33800486,-0.0048846006,-0.08800486,0.08207029,-0.033080578
1443,-0.052042138,-0.5933703,0.065310635,0.67608654,-0.009758087,-0.17608654,0.16398017,-0.065624714,-0.026010394,-0.29656345,0.03264551,0.33803764,-0.004876977,-0.08803764,0.081982255,-0.032782555
1444,-0.051960986,-0.5924451,0.064717725,0.6761516,-0.009742774,-0.17615157,0.16380402,-0.06502867,-0.025969798,-0.2961006,0.032349177,0.33807012,-0.004869315,-0.088070124,0.08189418,-0.03248453
1445,-0.051879454,-0.5915155,0.06412575,0.676216,-0.0097273905,-0.176216,0.1636278,-0.06443262,-0.025928998,-0.2956354,0.03205331,0.3381023,-0.0048616193,-0.08810231,0.08180608,-0.03218651
1446,-0.051797535,-0.5905814,0.0635347,0.67627984,-0.009711932,-0.17627984,0.16345152,-0.063836575,-0.02588802,-0.2951682,0.03175791,0.33813423,-0.0048560947,-0.08813423,0.081717946,-0.031918287
1447,-0.05171523,-0.589643,0.06294458,0.6763431,-0.0096964035,-0.17634308,0.16327518,-0.06324053,-0.025858603,-0.29483277,0.031462908,0.33816585,-0.0048483284,-0.08816585,0.08162978,-0.031620264
1448,-0.051632542,-0.58870023,0.06235541,0.6764057,-0.009680798,-0.17640573,0.16309878,-0.06264448,-0.025817247,-0.29436123,0.03116831,0.33819717,-0.0048405267,-0.08819717,0.08154158,-0.03132224
1449,-0.051549446,-0.58775276,0.061767183,0.6764678,-0.009665124,-0.17646778,0.16292231,-0.06204843,-0.025775703,-0.29388756,0.030874185,0.3382282,-0.0048326887,-0.088228196,0.08145335,-0.031024216
1450,-0.051465984,-0.5868012,0.061179906,0.6765292,-0.009649375,-0.17652923,0.16274577,-0.061452385,-0.025733968,-0.29341173,0.030580536,0.33825892,-0.0048248135,-0.08825892,0.08136509,-0.030726193
1451,-0.05138212,-0.585845,0.060593583,0.67659014,-0.009637972,-0.17659014,0.16256918,-0.060915943,-0.02569203,-0.29293355,0.030287363,0.33828935,-0.004816902,-0.08828935,0.081276804,-0.03042817
1452,-0.05132141,-0.5851528,0.060008083,0.67665046,-0.009622088,-0.17665046,0.16239253,-0.060319897,-0.025649903,-0.29245323,0.029994668,0.33831948,-0.004808954,-0.08831948,0.081188485,-0.030130146
1453,-0.05123683,-0.58418846,0.059423413,0.6767102,-0.009606127,-0.17671019,0.16221581,-0.05972385,-0.02560758,-0.29197067,0.029702457,0.33834934,-0.0048031798,-0.08834934,0.081100136,-0.029861925
1454,-0.051151834,-0.58321935,0.05883971,0.6767693,-0.009590097,-0.17676932,0.16203904,-0.059127804,-0.025576834,-0.2916201,0.029410662,0.3383789,-0.004795162,-0.088378906,0.08101176,-0.029563902
1455,-0.051066477,-0.5822461,0.058256976,0.67682785,-0.0095739905,-0.17682785,0.16186221,-0.058531757,-0.025534142,-0.29113334,0.029119285,0.33840817,-0.004787109,-0.08840817,0.08092335,-0.029265879
1456,-0.050980717,-0.5812683,0.05767522,0.67688584,-0.009562232,-0.17688584,0.16168532,-0.057995316,-0.025491258,-0.2906444,0.028828396,0.33843714,-0.0047790185,-0.08843714,0.08083491,-0.028967855
1457,-0.050918106,-0.5805544,0.05709431,0.67694324,-0.009545986,-0.17694324,0.16150838,-0.05739927,-0.025448175,-0.29015318,0.028537996,0.3384658,-0.0047708917,-0.08846581,0.08074644,-0.028669832
1458,-0.0508316,-0.5795681,0.05651425,0.67700005,-0.009529667,-0.17700005,0.16133139,-0.056803223,-0.0254049,-0.28965977,0.02824809,0.3384942,-0.004764938,-0.08849421,0.08065795,-0.028401611
1459,-0.05074471,-0.5785774,0.055935174,0.67705625,-0.009513276,-0.17705625,0.16115433,-0.056207176,-0.025373196,-0.2892983,0.027958611,0.33852232,-0.0047567403,-0.088522315,0.08056943,-0.028103588
1460,-0.050657425,-0.5775822,0.055357095,0.6771119,-0.00950123,-0.17711192,0.16097721,-0.055670734,-0.025329545,-0.2888006,0.027669562,0.33855012,-0.0047485083,-0.08855012,0.08048088,-0.027805565
1461,-0.05059329,-0.57685095,0.05477988,0.677167,-0.009484701,-0.177167,0.16080005,-0.055074688,-0.025285712,-0.2883008,0.027381012,0.33857766,-0.0047424473,-0.08857766,0.0803923,-0.027537344
1462,-0.050505273,-0.5758474,0.05420353,0.6772215,-0.009468095,-0.17722148,0.16062284,-0.05447864,-0.025253437,-0.28793284,0.027092895,0.3386049,-0.0047341445,-0.0886049,0.0803037,-0.02723932
1463,-0.05041685,-0.57483923,0.053628184,0.6772754,-0.009455835,-0.17727542,0.16044556,-0.0539422,-0.025209224,-0.28742874,0.026805215,0.33863184,-0.0047258055,-0.08863184,0.08021507,-0.026941298
1464,-0.05035157,-0.57409495,0.053053718,0.67732877,-0.009439092,-0.17732877,0.16026823,-0.053346153,-0.02516482,-0.28692245,0.02651804,0.3386585,-0.0047196383,-0.08865851,0.080126405,-0.026673077
1465,-0.050262418,-0.57307845,0.05248013,0.6773815,-0.009422274,-0.17738152,0.16009085,-0.052750107,-0.025131978,-0.286548,0.026231304,0.3386849,-0.0047112284,-0.08868489,0.08003772,-0.026375053
1466,-0.050172865,-0.57205737,0.05190756,0.6774337,-0.0094098,-0.17743373,0.15991342,-0.052213665,-0.025087198,-0.28603742,0.025945012,0.33871096,-0.004702783,-0.088710964,0.07994901,-0.02607703
1467,-0.050106443,-0.5713001,0.051335882,0.67748535,-0.0093928445,-0.17748535,0.15973593,-0.05161762,-0.025042227,-0.28552467,0.02565923,0.33873677,-0.004696509,-0.08873677,0.07986027,-0.02580881
1468,-0.05001616,-0.5702707,0.050765097,0.67753637,-0.0093758125,-0.17753637,0.1595584,-0.051021572,-0.025008818,-0.28514376,0.025373895,0.33876228,-0.004687992,-0.08876228,0.07977151,-0.025510786
1469,-0.04992547,-0.56923664,0.050195344,0.67758685,-0.009363126,-0.17758685,0.15938081,-0.05048513,-0.024963465,-0.28462663,0.025089009,0.33878753,-0.0046816478,-0.088787526,0.07968272,-0.025242565
1470,-0.049857914,-0.5684664,0.049626492,0.67763674,-0.009345954,-0.17763674,0.15920317,-0.049889084,-0.024929682,-0.28424147,0.024804575,0.33881247,-0.004673061,-0.08881247,0.07959391,-0.024944542
1471,-0.04976648,-0.5674239,0.049058545,0.6776861,-0.009333128,-0.1776861,0.15902549,-0.049352642,-0.024883958,-0.28372014,0.024520595,0.33883715,-0.004666648,-0.08883715,0.07950507,-0.024676321
1472,-0.049698185,-0.5666452,0.04849151,0.67773485,-0.009315815,-0.17773485,0.15884775,-0.048756596,-0.02484981,-0.2833308,0.024237068,0.33886153,-0.004657991,-0.088861525,0.07941621,-0.024378298
1473,-0.04960599,-0.5655941,0.04792539,0.6777831,-0.009302847,-0.17778307,0.15866996,-0.048220154,-0.024803713,-0.2828052,0.023954,0.33888564,-0.0046515064,-0.088885635,0.07932732,-0.024110077
1474,-0.049536947,-0.5648068,0.04736019,0.6778307,-0.009285394,-0.1778307,0.15849213,-0.047624107,-0.024769183,-0.28241152,0.023671392,0.33890945,-0.004642779,-0.08890945,0.079238415,-0.023812054
1475,-0.049444016,-0.5637472,0.046795912,0.6778778,-0.009272287,-0.17787778,0.15831426,-0.047087666,-0.024722708,-0.2818816,0.023389246,0.338933,-0.0046362234,-0.08893299,0.079149485,-0.023543833
1476,-0.049374215,-0.5629514,0.046232563,0.6779243,-0.009254692,-0.17792428,0.15813634,-0.04649162,-0.0246878,-0.2814836,0.023107564,0.33895624,-0.004627427,-0.08895624,0.079060525,-0.02324581
1477,-0.04928053,-0.5618833,0.045670144,0.67797023,-0.009241441,-0.17797023,0.15795837,-0.045955177,-0.02464096,-0.28094953,0.022826348,0.3389792,-0.0046208017,-0.088979214,0.07897154,-0.022977589
1478,-0.049209975,-0.5610788,0.045108665,0.67801565,-0.009228123,-0.17801565,0.15778036,-0.045418736,-0.024605682,-0.28054732,0.022545598,0.3390019,-0.0046119327,-0.089001894,0.07888254,-0.022679565
1479,-0.049139056,-0.5602702,0.04454799,0.6780605,-0.00921032,-0.17806047,0.15760231,-0.04482269,-0.024558453,-0.28000882,0.02226532,0.3390243,-0.0046052365,-0.089024305,0.07879351,-0.022411345
1480,-0.049044263,-0.5591894,0.04398826,0.67810476,-0.009196861,-0.17810476,0.15742421,-0.044286247,-0.024522796,-0.27960226,0.021985516,0.33904642,-0.0045962976,-0.08904642,0.07870446,-0.022113321
1481,-0.04897259,-0.5583722,0.04342948,0.67814845,-0.009178916,-0.17814845,0.15724607,-0.0436902,-0.024475198,-0.27905956,0.021706184,0.33906826,-0.0045895306,-0.089068264,0.07861539,-0.0218451
1482,-0.04887704,-0.55728275,0.04287165,0.6781916,-0.009165315,-0.1781916,0.15706788,-0.04315376,-0.024439164,-0.2786487,0.02142733,0.33908984,-0.00458273,-0.08908984,0.0785263,-0.02157688
1483,-0.04880462,-0.556457,0.04231478,0.6782342,-0.009151647,-0.17823422,0.15688965,-0.042617317,-0.024402952,-0.27823582,0.021148887,0.33911112,-0.004573685,-0.08911112,0.078437194,-0.021278856
1484,-0.048731837,-0.55562717,0.04175874,0.67827624,-0.009133495,-0.17827624,0.15671137,-0.04202127,-0.024354788,-0.2776867,0.020870926,0.33913213,-0.004566814,-0.08913213,0.07834806,-0.021010635
1485,-0.04863519,-0.5545252,0.041203663,0.6783177,-0.009119686,-0.17831773,0.15653305,-0.04148483,-0.0243182,-0.2772695,0.020593448,0.33915287,-0.004559908,-0.08915287,0.07825891,-0.020742415
1486,-0.04856165,-0.55368674,0.040649556,0.6783587,-0.009105809,-0.17835867,0.1563547,-0.040948387,-0.024281427,-0.27685025,0.020316388,0.33917332,-0.0045507597,-0.08917332,0.07816973,-0.020444391
1487,-0.048487764,-0.55284435,0.04009629,0.678399,-0.009087447,-0.17839903,0.1561763,-0.04035234,-0.024232712,-0.2762948,0.020039815,0.3391935,-0.004543783,-0.08919349,0.07808054,-0.02017617
1488,-0.04838999,-0.5517295,0.039544005,0.67843884,-0.009073427,-0.17843884,0.15599786,-0.0398159,-0.024195561,-0.27587122,0.019763732,0.3392134,-0.004536773,-0.0892134,0.07799133,-0.01990795
1489,-0.04831533,-0.5508783,0.0389927,0.6784781,-0.00905934,-0.17847812,0.15581939,-0.039279457,-0.024158236,-0.27544564,0.019488074,0.33923304,-0.0045297295,-0.08923304,0.07790209,-0.019639729
1490,-0.048240323,-0.5500231,0.03844225,0.67851686,-0.0090451855,-0.17851686,0.15564087,-0.03874302,-0.024120728,-0.27501798,0.019212842,0.33925238,-0.0045204414,-0.08925238,0.07781284,-0.019341707
1491,-0.048164956,-0.54916376,0.03789266,0.678555,-0.009026544,-0.17855501,0.15546231,-0.038146973,-0.024071269,-0.27445406,0.018938106,0.33927146,-0.004513327,-0.089271456,0.07772357,-0.019073486
1492,-0.048065692,-0.548032,0.03734406,0.6785926,-0.0090122465,-0.17859262,0.15528372,-0.03761053,-0.024033384,-0.27402213,0.018663868,0.33929026,-0.0045061773,-0.08929026,0.07763428,-0.018805265
1493,-0.047989562,-0.54716396,0.03679646,0.6786297,-0.008997882,-0.1786297,0.15510508,-0.03707409,-0.02399531,-0.273588,0.018390063,0.3393088,-0.004498994,-0.0893088,0.07754497,-0.018537045
1494,-0.04791307,-0.5462918,0.036249734,0.67866623,-0.00898345,-0.17866623,0.15492642,-0.036537647,-0.023957059,-0.27315187,0.018116694,0.33932704,-0.004489567,-0.08932704,0.07745565,-0.018239021
1495,-0.047836225,-0.54541564,0.035703883,0.67870224,-0.008968951,-0.17870224,0.15474771,-0.036001205,-0.023906864,-0.27257958,0.017843828,0.339345,-0.004482313,-0.08934501,0.0773663,-0.0179708
1496,-0.047759023,-0.5445354,0.035158906,0.67873764,-0.008949963,-0.17873764,0.15456897,-0.03540516,-0.023868237,-0.27213916,0.017571468,0.3393627,-0.0044750236,-0.08936271,0.07727694,-0.01770258
1497,-0.04765792,-0.54338264,0.034614947,0.6787725,-0.008935319,-0.17877251,0.1543902,-0.034868717,-0.02382942,-0.27169657,0.01729955,0.33938015,-0.0044677006,-0.089380145,0.07718756,-0.017434359
1498,-0.04757994,-0.5424936,0.034072008,0.67880684,-0.008920608,-0.17880684,0.15421139,-0.034332275,-0.023790425,-0.27125198,0.017028075,0.3393973,-0.004460344,-0.08939731,0.07709816,-0.017166138
1499,-0.047501605,-0.5416004,0.03352996,0.67884064,-0.008905828,-0.17884064,0.15403254,-0.033795834,-0.023751253,-0.27080533,0.016757047,0.3394142,-0.004452953,-0.08941421,0.07700875,-0.016897917
1500,-0.04742291,-0.5407031,0.03298881,0.6788739,-0.008890979,-0.1788739,0.15385367,-0.03325939,-0.023711896,-0.2703566,0.016486466,0.33943084,-0.0044455277,-0.08943084,0.07691932,-0.016629696
1501,-0.047343835,-0.53980154,0.032448556,0.6789066,-0.008876063,-0.17890662,0.15367477,-0.03272295,-0.023672357,-0.2699058,0.016216334,0.3394472,-0.0044380687,-0.0894472,0.07682987,-0.016361475
1502,-0.047264412,-0.538896,0.03190921,0.6789388,-0.008861078,-0.1789388,0.15349583,-0.03218651,-0.023632636,-0.2694529,0.015946655,0.3394633,-0.004430576,-0.08946329,0.07674041,-0.016093254
1503,-0.04718462,-0.5379862,0.031370766,0.67897046,-0.008846026,-0.17897046,0.15331686,-0.031650066,-0.02359274,-0.26899803,0.01567743,0.33947912,-0.0044230493,-0.08947912,0.076650925,-0.015825033
1504,-0.04710447,-0.53707236,0.030833237,0.67900157,-0.008830905,-0.17900157,0.15313785,-0.031113623,-0.02355266,-0.26854104,0.01540866,0.33949468,-0.004415488,-0.089494675,0.07656143,-0.015556811
1505,-0.04702396,-0.53615445,0.030296624,0.67903215,-0.008815715,-0.17903215,0.15295881,-0.03057718,-0.023512395,-0.26808193,0.015140349,0.33950996,-0.004407893,-0.089509964,0.07647192,-0.01528859
1506,-0.046943072,-0.5352322,0.02976093,0.6790622,-0.008800458,-0.17906219,0.15277974,-0.03004074,-0.023471953,-0.26762083,0.014872498,0.33952498,-0.0044002635,-0.089524984,0.07638239,-0.01502037
1507,-0.046861835,-0.53430593,0.029226162,0.6790917,-0.00878513,-0.17909169,0.15260065,-0.029504297,-0.023431327,-0.26715764,0.014605109,0.33953974,-0.0043925988,-0.08953974,0.07629285,-0.014752149
1508,-0.046780217,-0.5333753,0.02869232,0.67912066,-0.008769736,-0.17912066,0.15242152,-0.028967855,-0.023390513,-0.26669228,0.014338183,0.33955422,-0.0043849004,-0.08955422,0.076203294,-0.014483928
1509,-0.046698242,-0.53244066,0.028159412,0.6791491,-0.008754274,-0.17914909,0.15224238,-0.028431414,-0.023349518,-0.26622486,0.014071724,0.33956844,-0.0043771686,-0.089568436,0.07611372,-0.014215707
1510,-0.04661591,-0.53150195,0.02762744,0.679177,-0.008738739,-0.17917699,0.1520632,-0.027894972,-0.023308348,-0.26575544,0.013805734,0.33958238,-0.0043694014,-0.08958238,0.07602414,-0.013947486
1511,-0.046533197,-0.5305589,0.02709641,0.67920434,-0.008723138,-0.17920434,0.151884,-0.02735853,-0.023266988,-0.26528388,0.013540214,0.33959606,-0.0043616006,-0.08959606,0.075934544,-0.013679265
1512,-0.04645012,-0.52961165,0.026566325,0.67923117,-0.0087074675,-0.17923117,0.15170477,-0.026822088,-0.023225449,-0.26481026,0.013275167,0.33960947,-0.0043537645,-0.089609474,0.075844936,-0.013411044
1513,-0.046366677,-0.52866024,0.026037188,0.67925745,-0.008691728,-0.17925745,0.15152551,-0.026285646,-0.023183722,-0.2643345,0.013010595,0.33962262,-0.004345894,-0.08962262,0.07575531,-0.013142823
1514,-0.046282865,-0.52770466,0.025509005,0.6792832,-0.00867592,-0.1792832,0.15134624,-0.025749205,-0.023141813,-0.26385668,0.0127465,0.3396355,-0.0043379897,-0.08963549,0.075665675,-0.012874602
1515,-0.046198692,-0.52674496,0.02498178,0.6793085,-0.008664461,-0.17930847,0.15116693,-0.025272368,-0.023099724,-0.26337677,0.012482883,0.3396481,-0.004330051,-0.0896481,0.07557603,-0.012606381
1516,-0.046137676,-0.52604926,0.024455383,0.6793332,-0.008648522,-0.17933321,0.1509876,-0.024735926,-0.02305745,-0.26289478,0.0122197475,0.33966044,-0.004322077,-0.089660436,0.07548637,-0.012338161
1517,-0.046052806,-0.5250816,0.023929818,0.6793574,-0.008632515,-0.17935741,0.15080824,-0.024199484,-0.023014987,-0.26241064,0.011957095,0.33967254,-0.004316278,-0.089672536,0.075396694,-0.012099742
1518,-0.045967568,-0.5241097,0.023405222,0.6793811,-0.00861644,-0.17938107,0.15062886,-0.023663042,-0.022984108,-0.26205856,0.011694861,0.33968437,-0.0043082386,-0.08968437,0.07530701,-0.011831521
1519,-0.04588198,-0.5231339,0.022881601,0.6794042,-0.008600293,-0.1794042,0.15044945,-0.0231266,-0.022941299,-0.26157045,0.011433046,0.33969593,-0.004300166,-0.08969593,0.075217314,-0.0115633
1520,-0.045795992,-0.5221535,0.022358958,0.67942685,-0.008588498,-0.17942685,0.15027003,-0.022649763,-0.022898313,-0.26108035,0.011171721,0.33970723,-0.004292057,-0.089707226,0.07512761,-0.011295079
1521,-0.045733195,-0.52143747,0.021837162,0.67944896,-0.008572223,-0.17944896,0.15009058,-0.022113321,-0.022855135,-0.26058805,0.010910886,0.33971825,-0.0042839143,-0.08971825,0.07503789,-0.011026858
1522,-0.045646526,-0.5204493,0.02131622,0.67947054,-0.008555876,-0.17947054,0.1499111,-0.02157688,-0.022811772,-0.26009363,0.010650545,0.33972904,-0.0042779464,-0.08972904,0.07494816,-0.01078844
1523,-0.045559485,-0.51945686,0.020796265,0.6794916,-0.008539461,-0.17949158,0.14973162,-0.021040438,-0.022779996,-0.25973132,0.010390633,0.33973956,-0.0042697378,-0.08973956,0.07485842,-0.010520219
1524,-0.045472074,-0.5184603,0.020277306,0.67951214,-0.008527394,-0.17951214,0.1495521,-0.0205636,-0.022736283,-0.25923294,0.0101311505,0.3397498,-0.0042614946,-0.08974981,0.07476867,-0.010251998
1525,-0.04540782,-0.5177277,0.019759212,0.6795322,-0.0085108485,-0.17953217,0.14937258,-0.020027159,-0.02269239,-0.25873247,0.009872167,0.33975983,-0.004255426,-0.08975983,0.07467891,-0.010013579
1526,-0.045319725,-0.5167232,0.019241987,0.67955166,-0.008494232,-0.17955166,0.14919302,-0.019490719,-0.022660073,-0.258364,0.009613619,0.33976957,-0.004247117,-0.08976957,0.07458914,-0.009745359
1527,-0.045231238,-0.5157143,0.018725768,0.6795706,-0.008477546,-0.17957062,0.14901344,-0.018954277,-0.02261583,-0.25785956,0.009355508,0.33977905,-0.004238774,-0.08977905,0.07449936,-0.0094771385
1528,-0.04514239,-0.51470125,0.01821056,0.6795891,-0.00846521,-0.1795891,0.14883386,-0.01847744,-0.022571404,-0.257353,0.009097901,0.3397883,-0.004232604,-0.08978829,0.074409574,-0.00923872
1529,-0.0450767,-0.5139523,0.017696233,0.67960703,-0.008448392,-0.17960703,0.14865425,-0.017940998,-0.022538548,-0.25697842,0.008840735,0.33979726,-0.004224195,-0.08979726,0.07431978,-0.008970499
1530,-0.044987153,-0.5129313,0.017182792,0.6796245,-0.008435924,-0.1796245,0.14847463,-0.01746416,-0.022493772,-0.25646788,0.008584012,0.33980596,-0.004215751,-0.08980596,0.07422997,-0.008702278
1531,-0.044920757,-0.5121743,0.016670238,0.6796414,-0.008418975,-0.17964143,0.14829499,-0.01692772,-0.022448804,-0.25595516,0.008327801,0.33981442,-0.004209481,-0.089814425,0.074140154,-0.00846386
1532,-0.044830512,-0.51114535,0.016158579,0.6796578,-0.008401956,-0.17965782,0.14811532,-0.016391277,-0.02241542,-0.25557452,0.008072036,0.33982262,-0.0042009708,-0.08982262,0.07405033,-0.008195639
1533,-0.04473989,-0.5101121,0.01564795,0.67967373,-0.008389287,-0.17967373,0.14793564,-0.01591444,-0.022370102,-0.25505784,0.00781672,0.33983058,-0.004194635,-0.08983058,0.0739605,-0.00795722
1534,-0.044672422,-0.50934285,0.015138222,0.6796891,-0.008372135,-0.17968911,0.14775595,-0.015377997,-0.022336366,-0.25467318,0.007561854,0.33983827,-0.0041860584,-0.08983827,0.07387066,-0.0076889987
1535,-0.0445811,-0.5083016,0.014629399,0.679704,-0.008359332,-0.17970401,0.14757624,-0.01490116,-0.022290695,-0.25415245,0.0073074414,0.3398457,-0.0041774474,-0.08984569,0.07378081,-0.007420778
1536,-0.044512916,-0.5075242,0.014121487,0.6797184,-0.008342048,-0.17971838,0.14739652,-0.014364718,-0.022244843,-0.25362965,0.0070535503,0.33985287,-0.00417101,-0.08985287,0.07369096,-0.007182359
1537,-0.044420887,-0.5064749,0.013614487,0.67973226,-0.008329114,-0.17973226,0.14721678,-0.013887881,-0.022210563,-0.2532388,0.006800116,0.33985978,-0.004162332,-0.08985978,0.0736011,-0.0069141383
1538,-0.04435202,-0.5056897,0.013108404,0.6797456,-0.008311698,-0.17974561,0.14703703,-0.0133514395,-0.022164354,-0.25271195,0.006547141,0.33986646,-0.0041558295,-0.08986646,0.07351123,-0.0066757197
1539,-0.044259284,-0.50463235,0.012603243,0.6797585,-0.008298628,-0.17975849,0.14685728,-0.012874602,-0.022129728,-0.25231716,0.0062946263,0.33987287,-0.0041470854,-0.08987287,0.07342135,-0.006407499
1540,-0.044189688,-0.50383884,0.012099007,0.6797708,-0.00828108,-0.17977083,0.14667751,-0.012338161,-0.022083163,-0.25178623,0.0060425745,0.33987904,-0.004140515,-0.089879036,0.073331475,-0.0061690803
1541,-0.044096243,-0.5027734,0.011595701,0.6797827,-0.008267878,-0.17978269,0.14649773,-0.011861323,-0.022048179,-0.25138736,0.0057909875,0.33988497,-0.0041339137,-0.08988497,0.07324159,-0.0059306617
1542,-0.044025946,-0.5019719,0.011093328,0.679794,-0.0082501955,-0.17979401,0.14631793,-0.011324882,-0.022013027,-0.25098655,0.0055398005,0.33989063,-0.0041250708,-0.08989063,0.0731517,-0.005662441
1543,-0.043931793,-0.50089836,0.0105918925,0.67980486,-0.008236861,-0.17980486,0.14613812,-0.010848044,-0.02196594,-0.2504497,0.0052890824,0.33989605,-0.0041184044,-0.08989605,0.0730618,-0.005424022
