ms,current_thrust,0_ang_torque,0_ang_accel,0_ang_vel,0_ang_pos,0_output,0_p,0_i,0_d,1_ang_torque,1_ang_accel,1_ang_vel,1_ang_pos,1_output,1_p,1_i,1_d,0_lin_force,0_lin_accel,0_lin_vel,0_lin_pos,1_lin_force,1_lin_accel,1_lin_vel,1_lin_pos,2_lin_force,2_lin_accel,2_lin_vel,2_lin_pos,0_tvc,1_tvc
3399,15.0,0.0018000199,0.020523338,-0.015926482,0.09248247,3.3791875E-4,-0.0052159727,-0.0012496796,0.015936792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3903075,1.4650238,4.006604,-3.0,0.0,0.0,0.0,0.0,5.6612043,5.9654417,20.291748,48.7,3.3791875E-4,0.0
3400,15.0,0.0017994173,0.020516468,-0.015905961,0.092466556,3.378045E-4,-0.005200058,-0.0012548796,0.01591444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390068,1.4647714,4.008069,-3.0,0.0,0.0,0.0,0.0,5.661215,5.965453,20.297714,48.7,3.378045E-4,0.0
3401,15.0,0.0017988088,0.02050953,-0.015885448,0.09245066,3.3768895E-4,-0.005184166,-0.0012600638,0.015892088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3898289,1.4645194,4.009534,-3.0,0.0,0.0,0.0,0.0,5.6612253,5.965464,20.30368,48.7,3.3768895E-4,0.0
3402,15.0,0.0017981936,0.020502515,-0.015864942,0.092434786,3.381247E-4,-0.005168289,-0.0012652321,0.015877187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3895983,1.4642763,4.0109982,-3.0,0.0,0.0,0.0,0.0,5.661237,5.965476,20.309647,48.7,3.381247E-4,0.0
3403,15.0,0.001800514,0.020528972,-0.015844427,0.09241893,3.380078E-4,-0.005152434,-0.0012703845,0.015854836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3893598,1.4640251,4.0124626,-3.0,0.0,0.0,0.0,0.0,5.6612473,5.965487,20.315613,48.7,3.380078E-4,0.0
3404,15.0,0.0017998916,0.020521875,-0.0158239,0.0924031,3.3788977E-4,-0.0051366016,-0.0012755211,0.015832484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3891215,1.463774,4.0139265,-3.0,0.0,0.0,0.0,0.0,5.6612587,5.965499,20.321579,48.7,3.3788977E-4,0.0
3405,15.0,0.001799263,0.020514708,-0.015803382,0.09238729,3.377705E-4,-0.0051207915,-0.0012806419,0.015810132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3888837,1.4635234,4.01539,-3.0,0.0,0.0,0.0,0.0,5.66127,5.9655113,20.327545,48.7,3.377705E-4,0.0
3406,15.0,0.0017986278,0.020507466,-0.01578287,0.09237149,3.382024E-4,-0.0051049963,-0.0012857469,0.01579523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3886541,1.4632815,4.0168533,-3.0,0.0,0.0,0.0,0.0,5.6612816,5.9655232,20.333511,48.7,3.382024E-4,0.0
3407,15.0,0.0018009278,0.02053369,-0.01576235,0.09235572,3.380818E-4,-0.0050892234,-0.0012908361,0.01577288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3884169,1.4630315,4.0183163,-3.0,0.0,0.0,0.0,0.0,5.661292,5.965534,20.339478,48.7,3.380818E-4,0.0
3408,15.0,0.0018002855,0.020526366,-0.01574182,0.09233997,3.3795997E-4,-0.005073473,-0.0012959096,0.015750527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3881798,1.4627817,4.019779,-3.0,0.0,0.0,0.0,0.0,5.6613026,5.965545,20.345444,48.7,3.3795997E-4,0.0
3409,15.0,0.0017996366,0.020518968,-0.015721297,0.09232424,3.3783691E-4,-0.0050577447,-0.0013009674,0.015728176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.387943,1.4625322,4.0212417,-3.0,0.0,0.0,0.0,0.0,5.661313,5.9655566,20.35141,48.7,3.3783691E-4,0.0
3410,15.0,0.0017989816,0.020511499,-0.015700782,0.09230853,3.3826503E-4,-0.0050420314,-0.0013060095,0.015713274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877147,1.4622916,4.022704,-3.0,0.0,0.0,0.0,0.0,5.6613235,5.9655676,20.357376,48.7,3.3826503E-4,0.0
3411,15.0,0.0018012612,0.020537492,-0.015680257,0.09229284,3.3814058E-4,-0.0050263405,-0.0013110358,0.015690923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3874785,1.4620427,4.024166,-3.0,0.0,0.0,0.0,0.0,5.661335,5.9655795,20.363342,48.7,3.3814058E-4,0.0
3412,15.0,0.0018005986,0.020529937,-0.015659723,0.09227717,3.380149E-4,-0.005010672,-0.0013160465,0.015668571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3872427,1.4617941,4.025628,-3.0,0.0,0.0,0.0,0.0,5.6613464,5.9655914,20.369308,48.7,3.380149E-4,0.0
3413,15.0,0.0017999293,0.020522306,-0.015639197,0.09226152,3.3788802E-4,-0.0049950257,-0.0013210415,0.01564622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.387007,1.4615458,4.0270896,-3.0,0.0,0.0,0.0,0.0,5.661357,5.965603,20.375275,48.7,3.3788802E-4,0.0
3414,15.0,0.0017992536,0.020514602,-0.015618678,0.09224589,3.383123E-4,-0.0049793944,-0.0013260209,0.015631318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3867799,1.4613066,4.028551,-3.0,0.0,0.0,0.0,0.0,5.6613674,5.965614,20.38124,48.7,3.383123E-4,0.0
3415,15.0,0.0018015129,0.02054036,-0.015598151,0.09223028,3.3818395E-4,-0.0049637854,-0.0013309848,0.015608965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3865448,1.4610589,4.030012,-3.0,0.0,0.0,0.0,0.0,5.661379,5.965626,20.387207,48.7,3.3818395E-4,0.0
3416,15.0,0.0018008295,0.020532569,-0.015577614,0.092214696,3.380545E-4,-0.004948199,-0.001335933,0.015586614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3863101,1.4608115,4.031473,-3.0,0.0,0.0,0.0,0.0,5.6613894,5.9656367,20.393173,48.7,3.380545E-4,0.0
3417,15.0,0.0018001402,0.02052471,-0.015557086,0.09219913,3.3792376E-4,-0.0049326345,-0.0013408656,0.015564262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3860756,1.4605644,4.0329337,-3.0,0.0,0.0,0.0,0.0,5.661401,5.9656487,20.39914,48.7,3.3792376E-4,0.0
3418,15.0,0.001799444,0.020516772,-0.015536565,0.09218358,3.3834414E-4,-0.004917085,-0.0013457827,0.015549361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3858497,1.4603263,4.0343943,-3.0,0.0,0.0,0.0,0.0,5.6614103,5.965659,20.405106,48.7,3.3834414E-4,0.0
3419,15.0,0.0018016825,0.020542296,-0.015516036,0.092168055,3.3821195E-4,-0.004901558,-0.0013506842,0.015527009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3856158,1.4600799,4.0358543,-3.0,0.0,0.0,0.0,0.0,5.661422,5.965671,20.411072,48.7,3.3821195E-4,0.0
3420,15.0,0.0018009786,0.02053427,-0.015495498,0.09215255,3.3807853E-4,-0.0048860535,-0.0013555703,0.015504657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3853822,1.4598337,4.0373144,-3.0,0.0,0.0,0.0,0.0,5.661433,5.965683,20.417038,48.7,3.3807853E-4,0.0
3421,15.0,0.0018002682,0.020526169,-0.015474968,0.09213707,3.379439E-4,-0.004870571,-0.0013604409,0.015482306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385149,1.4595879,4.038774,-3.0,0.0,0.0,0.0,0.0,5.6614437,5.965694,20.423004,48.7,3.379439E-4,0.0
3422,15.0,0.0017995512,0.020517994,-0.015454446,0.0921216,3.3836032E-4,-0.004855104,-0.001365296,0.015467404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3849242,1.4593511,4.0402336,-3.0,0.0,0.0,0.0,0.0,5.6614532,5.965704,20.42897,48.7,3.3836032E-4,0.0
3423,15.0,0.0018017687,0.020543277,-0.015433915,0.092106156,3.3822423E-4,-0.0048396587,-0.0013701356,0.015445053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3846915,1.4591058,4.0416927,-3.0,0.0,0.0,0.0,0.0,5.6614647,5.9657164,20.434937,48.7,3.3822423E-4,0.0
3424,15.0,0.001801044,0.020535015,-0.015413376,0.09209073,3.3808686E-4,-0.004824236,-0.0013749598,0.015422701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.384459,1.4588609,4.043152,-3.0,0.0,0.0,0.0,0.0,5.661475,5.9657273,20.440903,48.7,3.3808686E-4,0.0
3425,15.0,0.0018003124,0.020526674,-0.015392845,0.09207533,3.3794827E-4,-0.0048088357,-0.0013797687,0.015400349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.384227,1.4586165,4.0446105,-3.0,0.0,0.0,0.0,0.0,5.6614857,5.9657383,20.446869,48.7,3.3794827E-4,0.0
3426,15.0,0.0017995745,0.02051826,-0.015372322,0.09205995,3.3836078E-4,-0.0047934502,-0.0013845621,0.015385448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3840033,1.4583807,4.046069,-3.0,0.0,0.0,0.0,0.0,5.661496,5.9657493,20.452835,48.7,3.3836078E-4,0.0
3427,15.0,0.0018017711,0.020543305,-0.015351791,0.092044584,3.3822074E-4,-0.004778087,-0.0013893401,0.015363096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3837718,1.4581368,4.0475273,-3.0,0.0,0.0,0.0,0.0,5.6615076,5.9657617,20.458801,48.7,3.3822074E-4,0.0
3428,15.0,0.0018010252,0.0205348,-0.015331252,0.09202924,3.3807935E-4,-0.0047627464,-0.0013941029,0.0153407445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3835405,1.457893,4.0489855,-3.0,0.0,0.0,0.0,0.0,5.661518,5.9657726,20.464767,48.7,3.3807935E-4,0.0
3429,15.0,0.0018002725,0.02052622,-0.0153107215,0.092013925,3.379368E-4,-0.004747428,-0.0013988503,0.015318393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3833096,1.4576497,4.050443,-3.0,0.0,0.0,0.0,0.0,5.6615286,5.9657836,20.470734,48.7,3.379368E-4,0.0
3430,15.0,0.0017995134,0.020517563,-0.0152902,0.09199862,3.383453E-4,-0.0047321245,-0.0014035825,0.015303492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3830872,1.4574153,4.051901,-3.0,0.0,0.0,0.0,0.0,5.661539,5.9657946,20.4767,48.7,3.383453E-4,0.0
3431,15.0,0.0018016887,0.020542365,-0.01526967,0.09198334,3.382013E-4,-0.0047168434,-0.0014082993,0.01528114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3828567,1.4571725,4.053358,-3.0,0.0,0.0,0.0,0.0,5.6615496,5.9658055,20.482666,48.7,3.382013E-4,0.0
3432,15.0,0.0018009217,0.020533621,-0.015249131,0.09196808,3.380559E-4,-0.0047015846,-0.0014130009,0.015258788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3826267,1.45693,4.0548153,-3.0,0.0,0.0,0.0,0.0,5.66156,5.9658165,20.488632,48.7,3.380559E-4,0.0
3433,15.0,0.0018001475,0.020524792,-0.015228602,0.091952845,3.3790933E-4,-0.004686348,-0.0014176872,0.015236436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3823969,1.456688,4.056272,-3.0,0.0,0.0,0.0,0.0,5.6615705,5.965828,20.494598,48.7,3.3790933E-4,0.0
3434,15.0,0.001799367,0.020515895,-0.015208081,0.091937624,3.3831387E-4,-0.0046711266,-0.0014223583,0.015221535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3821756,1.4564548,4.057729,-3.0,0.0,0.0,0.0,0.0,5.661581,5.965839,20.500565,48.7,3.3831387E-4,0.0
3435,15.0,0.0018015212,0.020540455,-0.015187553,0.091922425,3.3816573E-4,-0.0046559274,-0.0014270142,0.0151991835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3819464,1.4562134,4.059185,-3.0,0.0,0.0,0.0,0.0,5.6615925,5.965851,20.50653,48.7,3.3816573E-4,0.0
3436,15.0,0.0018007326,0.020531464,-0.0151670175,0.09190725,3.380163E-4,-0.0046407506,-0.001431655,0.015176832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3817176,1.4559722,4.0606413,-3.0,0.0,0.0,0.0,0.0,5.661602,5.965861,20.512497,48.7,3.380163E-4,0.0
3437,15.0,0.0017999369,0.020522391,-0.01514649,0.09189209,3.3786573E-4,-0.004625596,-0.0014362807,0.01515448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3814889,1.4557312,4.062097,-3.0,0.0,0.0,0.0,0.0,5.6616125,5.965872,20.518463,48.7,3.3786573E-4,0.0
3438,15.0,0.001799135,0.02051325,-0.015125972,0.091876954,3.3826608E-4,-0.0046104565,-0.0014408912,0.015139579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3812687,1.4554992,4.063553,-3.0,0.0,0.0,0.0,0.0,5.661623,5.9658833,20.52443,48.7,3.3826608E-4,0.0
3439,15.0,0.0018012668,0.020537555,-0.015105447,0.09186184,3.3811392E-4,-0.0045953393,-0.0014454866,0.015117227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3810407,1.4552588,4.065008,-3.0,0.0,0.0,0.0,0.0,5.6616335,5.965894,20.530396,48.7,3.3811392E-4,0.0
3440,15.0,0.0018004567,0.020528318,-0.015084914,0.09184674,3.379605E-4,-0.0045802444,-0.0014500668,0.015094875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3808129,1.4550189,4.0664635,-3.0,0.0,0.0,0.0,0.0,5.661644,5.965905,20.536362,48.7,3.379605E-4,0.0
3441,15.0,0.0017996395,0.020519001,-0.01506439,0.09183167,3.3780572E-4,-0.004565172,-0.001454632,0.015072524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3805856,1.4547793,4.0679183,-3.0,0.0,0.0,0.0,0.0,5.6616545,5.965916,20.542328,48.7,3.3780572E-4,0.0
3442,15.0,0.0017988154,0.020509606,-0.015043876,0.09181661,3.38202E-4,-0.0045501143,-0.0014591821,0.015057622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3803664,1.4545484,4.069373,-3.0,0.0,0.0,0.0,0.0,5.661665,5.965927,20.548294,48.7,3.38202E-4,0.0
3443,15.0,0.0018009256,0.020533664,-0.015023354,0.09180158,3.3804576E-4,-0.004535079,-0.0014637172,0.015035271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3801396,1.4543093,4.0708275,-3.0,0.0,0.0,0.0,0.0,5.6616755,5.965938,20.55426,48.7,3.3804576E-4,0.0
3444,15.0,0.0018000936,0.020524178,-0.015002825,0.09178656,3.3788814E-4,-0.004520066,-0.0014682373,0.015012919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3799131,1.4540707,4.072282,-3.0,0.0,0.0,0.0,0.0,5.661685,5.9659486,20.560226,48.7,3.3788814E-4,0.0
3445,15.0,0.0017992543,0.02051461,-0.0149823055,0.09177157,3.377293E-4,-0.0045050755,-0.0014727423,0.014990567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3796866,1.453832,4.0737357,-3.0,0.0,0.0,0.0,0.0,5.6616955,5.9659595,20.566193,48.7,3.377293E-4,0.0
3446,15.0,0.0017984085,0.020504965,-0.014961796,0.0917566,3.381215E-4,-0.0044901,-0.0014772324,0.014975666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3794689,1.4536027,4.0751896,-3.0,0.0,0.0,0.0,0.0,5.661707,5.9659715,20.572159,48.7,3.381215E-4,0.0
3447,15.0,0.001800497,0.020528777,-0.014941279,0.091741644,3.37961E-4,-0.0044751465,-0.0014817076,0.014953314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.379243,1.4533646,4.076643,-3.0,0.0,0.0,0.0,0.0,5.6617165,5.9659815,20.578125,48.7,3.37961E-4,0.0
3448,15.0,0.0017996423,0.020519033,-0.014920755,0.09172671,3.3779925E-4,-0.0044602156,-0.0014861678,0.014930963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3790177,1.4531271,4.0780964,-3.0,0.0,0.0,0.0,0.0,5.661726,5.9659915,20.584091,48.7,3.3779925E-4,0.0
3449,15.0,0.001798781,0.020509213,-0.014900241,0.091711804,3.3763627E-4,-0.004445307,-0.0014906131,0.014908611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3787925,1.4528899,4.0795493,-3.0,0.0,0.0,0.0,0.0,5.6617374,5.9660034,20.590057,48.7,3.3763627E-4,0.0
3450,15.0,0.0017979131,0.020499317,-0.014879737,0.09169691,3.3802423E-4,-0.0044304132,-0.0014950435,0.01489371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3785759,1.4526616,4.081002,-3.0,0.0,0.0,0.0,0.0,5.661748,5.966015,20.596024,48.7,3.3802423E-4,0.0
3451,15.0,0.0017999789,0.02052287,-0.014859226,0.09168204,3.3785962E-4,-0.004415542,-0.001499459,0.014871358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3783513,1.452425,4.0824547,-3.0,0.0,0.0,0.0,0.0,5.6617575,5.966025,20.60199,48.7,3.3785962E-4,0.0
3452,15.0,0.0017991024,0.020512877,-0.014838708,0.09166719,3.3769367E-4,-0.004400693,-0.0015038598,0.014849006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3781271,1.4521887,4.083907,-3.0,0.0,0.0,0.0,0.0,5.661768,5.966036,20.607956,48.7,3.3769367E-4,0.0
3453,15.0,0.0017982187,0.020502802,-0.0148182,0.09165236,3.3752638E-4,-0.004385866,-0.0015082456,0.014826654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3779031,1.4519527,4.085359,-3.0,0.0,0.0,0.0,0.0,5.6617785,5.966047,20.613922,48.7,3.3752638E-4,0.0
3454,15.0,0.001797328,0.020492647,-0.014797702,0.09163756,3.3735787E-4,-0.004371062,-0.0015126166,0.014804303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3776795,1.451717,4.086811,-3.0,0.0,0.0,0.0,0.0,5.661789,5.966058,20.619888,48.7,3.3735787E-4,0.0
3455,15.0,0.0017964307,0.020482415,-0.014777215,0.09162277,3.3774035E-4,-0.0043562725,-0.0015169729,0.014789402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3774643,1.4514903,4.0882626,-3.0,0.0,0.0,0.0,0.0,5.6617985,5.966068,20.625854,48.7,3.3774035E-4,0.0
3456,15.0,0.0017984672,0.020505635,-0.014756721,0.091608,3.3757015E-4,-0.0043415055,-0.0015213144,0.01476705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3772411,1.4512552,4.089714,-3.0,0.0,0.0,0.0,0.0,5.661809,5.9660788,20.63182,48.7,3.3757015E-4,0.0
3457,15.0,0.0017975611,0.020495303,-0.014736221,0.09159326,3.3739867E-4,-0.004326761,-0.0015256412,0.014744698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3770185,1.4510205,4.091165,-3.0,0.0,0.0,0.0,0.0,5.6618195,5.96609,20.637787,48.7,3.3739867E-4,0.0
3458,15.0,0.0017966479,0.020484893,-0.014715731,0.091578536,3.3722585E-4,-0.0043120384,-0.0015299532,0.014722346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3767959,1.450786,4.092616,-3.0,0.0,0.0,0.0,0.0,5.66183,5.966101,20.643753,48.7,3.3722585E-4,0.0
3459,15.0,0.0017957276,0.020474399,-0.014695251,0.09156383,3.3760408E-4,-0.004297331,-0.0015342506,0.014707445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3765818,1.4505603,4.0940666,-3.0,0.0,0.0,0.0,0.0,5.6618385,5.96611,20.64972,48.7,3.3760408E-4,0.0
3460,15.0,0.0017977417,0.020497363,-0.014674765,0.09154914,3.3742964E-4,-0.004282646,-0.0015385333,0.014685093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3763599,1.4503266,4.095517,-3.0,0.0,0.0,0.0,0.0,5.66185,5.966122,20.655685,48.7,3.3742964E-4,0.0
3461,15.0,0.0017968128,0.020486772,-0.014654273,0.09153448,3.3725385E-4,-0.004267983,-0.0015428013,0.014662742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3761382,1.4500929,4.096967,-3.0,0.0,0.0,0.0,0.0,5.6618595,5.966132,20.661652,48.7,3.3725385E-4,0.0
3462,15.0,0.0017958767,0.020476097,-0.0146337915,0.09151984,3.3707678E-4,-0.0042533427,-0.0015470546,0.01464039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375917,1.4498599,4.0984173,-3.0,0.0,0.0,0.0,0.0,5.661869,5.966142,20.667618,48.7,3.3707678E-4,0.0
3463,15.0,0.0017949338,0.020465348,-0.014613321,0.091505215,3.3745065E-4,-0.0042387173,-0.0015512933,0.014625489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375704,1.4496355,4.099867,-3.0,0.0,0.0,0.0,0.0,5.6618805,5.9661546,20.673584,48.7,3.3745065E-4,0.0
3464,15.0,0.0017969246,0.020488046,-0.014592844,0.09149061,3.372719E-4,-0.004224114,-0.0015555174,0.014603137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3754833,1.4494028,4.1013165,-3.0,0.0,0.0,0.0,0.0,5.66189,5.9661646,20.67955,48.7,3.372719E-4,0.0
3465,15.0,0.0017959727,0.020477192,-0.0145723615,0.09147603,3.3709186E-4,-0.0042095333,-0.001559727,0.014580785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3752627,1.4491705,4.1027656,-3.0,0.0,0.0,0.0,0.0,5.6618996,5.9661746,20.685516,48.7,3.3709186E-4,0.0
3466,15.0,0.0017950141,0.020466264,-0.01455189,0.09146147,3.3691042E-4,-0.004194975,-0.001563922,0.014558434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3750426,1.4489384,4.1042147,-3.0,0.0,0.0,0.0,0.0,5.661911,5.9661865,20.691483,48.7,3.3691042E-4,0.0
3467,15.0,0.0017940479,0.020455247,-0.014531429,0.09144693,3.3727993E-4,-0.0041804314,-0.0015681025,0.014543532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.374831,1.4487154,4.1056633,-3.0,0.0,0.0,0.0,0.0,5.6619196,5.9661956,20.697449,48.7,3.3727993E-4,0.0
3468,15.0,0.0017960155,0.020477682,-0.014510962,0.09143241,3.3709686E-4,-0.00416591,-0.0015722684,0.014521181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3746113,1.448484,4.107112,-3.0,0.0,0.0,0.0,0.0,5.66193,5.9662066,20.703415,48.7,3.3709686E-4,0.0
3469,15.0,0.0017950408,0.020466568,-0.01449049,0.09141791,3.369124E-4,-0.0041514114,-0.0015764198,0.014498829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3743919,1.4482528,4.10856,-3.0,0.0,0.0,0.0,0.0,5.6619396,5.9662166,20.709381,48.7,3.369124E-4,0.0
3470,15.0,0.0017940585,0.020455368,-0.014470029,0.091403425,3.3727894E-4,-0.0041369274,-0.0015805567,0.014483928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.374181,1.4480306,4.1100082,-3.0,0.0,0.0,0.0,0.0,5.66195,5.9662275,20.715347,48.7,3.3727894E-4,0.0
3471,15.0,0.0017960103,0.020477623,-0.014449562,0.09138896,3.3709285E-4,-0.004122466,-0.0015846792,0.014461576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3739623,1.4478,4.111456,-3.0,0.0,0.0,0.0,0.0,5.6619596,5.9662375,20.721313,48.7,3.3709285E-4,0.0
3472,15.0,0.0017950194,0.020466324,-0.01442909,0.091374524,3.3690536E-4,-0.0041080266,-0.0015887873,0.014439224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3737439,1.44757,4.1129036,-3.0,0.0,0.0,0.0,0.0,5.661969,5.966248,20.72728,48.7,3.3690536E-4,0.0
3473,15.0,0.001794021,0.020454941,-0.014408629,0.09136011,3.3671653E-4,-0.0040936098,-0.0015928809,0.0144168725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3735256,1.44734,4.1143513,-3.0,0.0,0.0,0.0,0.0,5.6619806,5.96626,20.733246,48.7,3.3671653E-4,0.0
3474,15.0,0.0017930155,0.020443477,-0.01438818,0.091345705,3.3707859E-4,-0.004079208,-0.0015969601,0.014401971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3733159,1.447119,4.1157985,-3.0,0.0,0.0,0.0,0.0,5.661989,5.966269,20.739212,48.7,3.3707859E-4,0.0
3475,15.0,0.0017949434,0.020465456,-0.014367726,0.091331325,3.3688813E-4,-0.004064828,-0.001601025,0.01437962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3730983,1.4468896,4.1172457,-3.0,0.0,0.0,0.0,0.0,5.6619997,5.96628,20.745178,48.7,3.3688813E-4,0.0
3476,15.0,0.0017939291,0.020453893,-0.014347266,0.09131697,3.3669616E-4,-0.004050471,-0.0016050754,0.014357268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3728809,1.4466606,4.1186924,-3.0,0.0,0.0,0.0,0.0,5.66201,5.966291,20.751144,48.7,3.3669616E-4,0.0
3477,15.0,0.0017929069,0.020442238,-0.014326818,0.09130263,3.365029E-4,-0.004036136,-0.0016091116,0.014334916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372664,1.446432,4.120139,-3.0,0.0,0.0,0.0,0.0,5.6620197,5.966301,20.75711,48.7,3.365029E-4,0.0
3478,15.0,0.001791878,0.020430507,-0.014306382,0.09128831,3.368606E-4,-0.004021816,-0.0016131334,0.014320015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3724554,1.4462122,4.1215854,-3.0,0.0,0.0,0.0,0.0,5.6620283,5.96631,20.763077,48.7,3.368606E-4,0.0
3479,15.0,0.0017937826,0.020452222,-0.014285941,0.091274016,3.3666566E-4,-0.0040075183,-0.0016171408,0.014297663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3722389,1.445984,4.1230316,-3.0,0.0,0.0,0.0,0.0,5.662039,5.966321,20.769043,48.7,3.3666566E-4,0.0
3480,15.0,0.0017927446,0.020440387,-0.014265494,0.09125974,3.3646927E-4,-0.003993243,-0.0016211341,0.0142753115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3720227,1.4457563,4.1244774,-3.0,0.0,0.0,0.0,0.0,5.6620493,5.9663324,20.77501,48.7,3.3646927E-4,0.0
3481,15.0,0.0017916989,0.020428464,-0.01424506,0.09124549,3.3627154E-4,-0.00397899,-0.0016251131,0.01425296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.371807,1.445529,4.125923,-3.0,0.0,0.0,0.0,0.0,5.662059,5.9663424,20.780975,48.7,3.3627154E-4,0.0
