ms,pos_z,vel_z,accel_z
702,3258.0168,-68.843285,-9.80665
703,3257.3274,-68.94135,-9.80665
704,3256.637,-69.03942,-9.80665
705,3255.9456,-69.13749,-9.80665
706,3255.2532,-69.23556,-9.80665
707,3254.5598,-69.333626,-9.80665
708,3253.8655,-69.431694,-9.80665
709,3253.1702,-69.52976,-9.80665
710,3252.4739,-69.62783,-9.80665
711,3251.7766,-69.7259,-9.80665
712,3251.0784,-69.82397,-9.80665
713,3250.3792,-69.922035,-9.80665
714,3249.679,-70.0201,-9.80665
715,3248.9778,-70.11817,-9.80665
716,3248.2756,-70.21624,-9.80665
717,3247.5725,-70.31431,-9.80665
718,3246.8684,-70.41238,-9.80665
719,3246.1633,-70.510445,-9.80665
720,3245.4573,-70.60851,-9.80665
721,3244.7502,-70.70658,-9.80665
722,3244.0422,-70.80465,-9.80665
723,3243.3333,-70.90272,-9.80665
724,3242.6233,-71.000786,-9.80665
725,3241.9124,-71.098854,-9.80665
726,3241.2004,-71.19692,-9.80665
727,3240.4875,-71.29499,-9.80665
728,3239.7737,-71.39306,-9.80665
729,3239.0588,-71.49113,-9.80665
730,3238.343,-71.589195,-9.80665
731,3237.6262,-71.68726,-9.80665
732,3236.9084,-71.78533,-9.80665
733,3236.1897,-71.8834,-9.80665
734,3235.47,-71.98147,-9.80665
735,3234.7493,-72.07954,-9.80665
736,3234.0276,-72.177605,-9.80665
737,3233.305,-72.27567,-9.80665
738,3232.5813,-72.37374,-9.80665
739,3231.8567,-72.47181,-9.80665
740,3231.131,-72.56988,-9.80665
741,3230.4045,-72.667946,-9.80665
742,3229.677,-72.766014,-9.80665
743,3228.9482,-72.86408,-9.80665
744,3228.2185,-72.96215,-9.80665
745,3227.4878,-73.06022,-9.80665
746,3226.756,-73.15829,-9.80665
747,3226.0234,-73.256355,-9.80665
748,3225.2898,-73.35442,-9.80665
749,3224.5552,-73.45249,-9.80665
750,3223.8196,-73.55056,-9.80665
751,3223.083,-73.64863,-9.80665
752,3222.3455,-73.7467,-9.80665
753,3221.607,-73.844765,-9.80665
754,3220.8674,-73.94283,-9.80665
755,3220.127,-74.0409,-9.80665
756,3219.3855,-74.13897,-9.80665
757,3218.643,-74.23704,-9.80665
758,3217.8997,-74.335106,-9.80665
759,3217.1553,-74.433174,-9.80665
760,3216.41,-74.53124,-9.80665
761,3215.6636,-74.62931,-9.80665
762,3214.9163,-74.72738,-9.80665
763,3214.168,-74.82545,-9.80665
764,3213.4187,-74.923515,-9.80665
765,3212.6685,-75.02158,-9.80665
766,3211.9172,-75.11965,-9.80665
767,3211.165,-75.21772,-9.80665
768,3210.4119,-75.31579,-9.80665
769,3209.6577,-75.41386,-9.80665
770,3208.9026,-75.511925,-9.80665
771,3208.1465,-75.60999,-9.80665
772,3207.3894,-75.70806,-9.80665
773,3206.6313,-75.80613,-9.80665
774,3205.8723,-75.9042,-9.80665
775,3205.1123,-76.002266,-9.80665
776,3204.3513,-76.100334,-9.80665
777,3203.5894,-76.1984,-9.80665
778,3202.8264,-76.29647,-9.80665
779,3202.0625,-76.39454,-9.80665
780,3201.2976,-76.49261,-9.80665
781,3200.5317,-76.590675,-9.80665
782,3199.765,-76.68874,-9.80665
783,3198.997,-76.78681,-9.80665
784,3198.2283,-76.88488,-9.80665
785,3197.4585,-76.98295,-9.80665
786,3196.6877,-77.08102,-9.80665
787,3195.916,-77.179085,-9.80665
788,3195.1433,-77.27715,-9.80665
789,3194.3696,-77.37522,-9.80665
790,3193.595,-77.47329,-9.80665
791,3192.8193,-77.57136,-9.80665
792,3192.0427,-77.669426,-9.80665
793,3191.2651,-77.767494,-9.80665
794,3190.4866,-77.86556,-9.80665
795,3189.707,-77.96363,-9.80665
796,3188.9265,-78.0617,-9.80665
797,3188.145,-78.15977,-9.80665
798,3187.3625,-78.257835,-9.80665
799,3186.579,-78.3559,-9.80665
800,3185.7947,-78.45397,-9.80665
801,3185.0093,-78.55204,-9.80665
802,3184.2227,-78.65011,-9.80665
803,3183.435,-78.74818,-9.80665
804,3182.6465,-78.846245,-9.80665
805,3181.857,-78.94431,-9.80665
806,3181.0664,-79.04238,-9.80665
807,3180.275,-79.14045,-9.80665
808,3179.4824,-79.23852,-9.80665
809,3178.689,-79.336586,-9.80665
810,3177.8945,-79.434654,-9.80665
811,3177.099,-79.53272,-9.80665
812,3176.3027,-79.63079,-9.80665
813,3175.5054,-79.72886,-9.80665
814,3174.707,-79.82693,-9.80665
815,3173.9077,-79.924995,-9.80665
816,3173.1074,-80.02306,-9.80665
817,3172.3062,-80.12113,-9.80665
818,3171.504,-80.2192,-9.80665
819,3170.7007,-80.31727,-9.80665
820,3169.8965,-80.41534,-9.80665
821,3169.0913,-80.513405,-9.80665
822,3168.2852,-80.61147,-9.80665
823,3167.478,-80.70954,-9.80665
824,3166.67,-80.80761,-9.80665
825,3165.8608,-80.90568,-9.80665
826,3165.0508,-81.003746,-9.80665
827,3164.2397,-81.101814,-9.80665
828,3163.4277,-81.19988,-9.80665
829,3162.6147,-81.29795,-9.80665
830,3161.8008,-81.39602,-9.80665
831,3160.9858,-81.49409,-9.80665
832,3160.17,-81.592155,-9.80665
833,3159.353,-81.69022,-9.80665
834,3158.5352,-81.78829,-9.80665
835,3157.7163,-81.88636,-9.80665
836,3156.8965,-81.98443,-9.80665
837,3156.0757,-82.0825,-9.80665
838,3155.254,-82.180565,-9.80665
839,3154.4312,-82.27863,-9.80665
840,3153.6074,-82.3767,-9.80665
841,3152.7827,-82.47477,-9.80665
842,3151.957,-82.57284,-9.80665
843,3151.1304,-82.670906,-9.80665
844,3150.3027,-82.768974,-9.80665
845,3149.474,-82.86704,-9.80665
846,3148.6445,-82.96511,-9.80665
847,3147.814,-83.06318,-9.80665
848,3146.9824,-83.16125,-9.80665
849,3146.15,-83.259315,-9.80665
850,3145.3164,-83.35738,-9.80665
851,3144.482,-83.45545,-9.80665
852,3143.6465,-83.55352,-9.80665
853,3142.81,-83.65159,-9.80665
854,3141.9727,-83.74966,-9.80665
855,3141.1343,-83.847725,-9.80665
856,3140.295,-83.94579,-9.80665
857,3139.4546,-84.04386,-9.80665
858,3138.6133,-84.14193,-9.80665
859,3137.771,-84.24,-9.80665
860,3136.9277,-84.338066,-9.80665
861,3136.0833,-84.436134,-9.80665
862,3135.2378,-84.5342,-9.80665
863,3134.3914,-84.63227,-9.80665
864,3133.544,-84.73034,-9.80665
865,3132.6956,-84.82841,-9.80665
866,3131.8462,-84.926476,-9.80665
867,3130.9958,-85.02454,-9.80665
868,3130.1445,-85.12261,-9.80665
869,3129.2922,-85.22068,-9.80665
870,3128.439,-85.31875,-9.80665
871,3127.5847,-85.41682,-9.80665
872,3126.7295,-85.514885,-9.80665
873,3125.8733,-85.61295,-9.80665
874,3125.016,-85.71102,-9.80665
875,3124.158,-85.80909,-9.80665
876,3123.2988,-85.90716,-9.80665
877,3122.4387,-86.005226,-9.80665
878,3121.5776,-86.103294,-9.80665
879,3120.7156,-86.20136,-9.80665
880,3119.8525,-86.29943,-9.80665
881,3118.9885,-86.3975,-9.80665
882,3118.1235,-86.49557,-9.80665
883,3117.2576,-86.593636,-9.80665
884,3116.3906,-86.6917,-9.80665
885,3115.5227,-86.78977,-9.80665
886,3114.6538,-86.88784,-9.80665
887,3113.784,-86.98591,-9.80665
888,3112.913,-87.08398,-9.80665
889,3112.0413,-87.182045,-9.80665
890,3111.1685,-87.28011,-9.80665
891,3110.2947,-87.37818,-9.80665
892,3109.42,-87.47625,-9.80665
893,3108.5442,-87.57432,-9.80665
894,3107.6675,-87.672386,-9.80665
895,3106.7898,-87.770454,-9.80665
896,3105.9111,-87.86852,-9.80665
897,3105.0315,-87.96659,-9.80665
898,3104.151,-88.06466,-9.80665
899,3103.2693,-88.16273,-9.80665
900,3102.3867,-88.260796,-9.80665
901,3101.5032,-88.358864,-9.80665
902,3100.6187,-88.45693,-9.80665
903,3099.7332,-88.555,-9.80665
904,3098.8467,-88.65307,-9.80665
905,3097.9592,-88.75114,-9.80665
906,3097.0708,-88.849205,-9.80665
907,3096.1814,-88.94727,-9.80665
908,3095.291,-89.04534,-9.80665
909,3094.3997,-89.14341,-9.80665
910,3093.5073,-89.24148,-9.80665
911,3092.614,-89.33955,-9.80665
912,3091.7197,-89.437614,-9.80665
913,3090.8245,-89.53568,-9.80665
914,3089.9282,-89.63375,-9.80665
915,3089.031,-89.73182,-9.80665
916,3088.1328,-89.82989,-9.80665
917,3087.2336,-89.927956,-9.80665
918,3086.3335,-90.026024,-9.80665
919,3085.4324,-90.12409,-9.80665
920,3084.5303,-90.22216,-9.80665
921,3083.627,-90.32023,-9.80665
922,3082.7227,-90.4183,-9.80665
923,3081.8174,-90.516365,-9.80665
924,3080.9111,-90.61443,-9.80665
925,3080.004,-90.7125,-9.80665
926,3079.0957,-90.81057,-9.80665
927,3078.1865,-90.90864,-9.80665
928,3077.2764,-91.00671,-9.80665
929,3076.3652,-91.104774,-9.80665
930,3075.4531,-91.20284,-9.80665
931,3074.54,-91.30091,-9.80665
932,3073.626,-91.39898,-9.80665
933,3072.711,-91.49705,-9.80665
934,3071.795,-91.595116,-9.80665
935,3070.878,-91.693184,-9.80665
936,3069.96,-91.79125,-9.80665
937,3069.041,-91.88932,-9.80665
938,3068.121,-91.98739,-9.80665
939,3067.2002,-92.08546,-9.80665
940,3066.2783,-92.183525,-9.80665
941,3065.3555,-92.28159,-9.80665
942,3064.4316,-92.37966,-9.80665
943,3063.5068,-92.47773,-9.80665
944,3062.581,-92.5758,-9.80665
945,3061.6543,-92.67387,-9.80665
946,3060.7266,-92.771935,-9.80665
947,3059.7979,-92.87,-9.80665
948,3058.8682,-92.96807,-9.80665
949,3057.9375,-93.06614,-9.80665
950,3057.0059,-93.16421,-9.80665
951,3056.0732,-93.262276,-9.80665
952,3055.1396,-93.360344,-9.80665
953,3054.205,-93.45841,-9.80665
954,3053.2695,-93.55648,-9.80665
955,3052.333,-93.65455,-9.80665
956,3051.3955,-93.75262,-9.80665
957,3050.457,-93.850685,-9.80665
958,3049.5176,-93.94875,-9.80665
959,3048.5771,-94.04682,-9.80665
960,3047.6357,-94.14489,-9.80665
961,3046.6934,-94.24296,-9.80665
962,3045.75,-94.34103,-9.80665
963,3044.8057,-94.439095,-9.80665
964,3043.8604,-94.53716,-9.80665
965,3042.914,-94.63523,-9.80665
966,3041.9668,-94.7333,-9.80665
967,3041.0186,-94.83137,-9.80665
968,3040.0693,-94.929436,-9.80665
969,3039.1191,-95.027504,-9.80665
970,3038.168,-95.12557,-9.80665
971,3037.2158,-95.22364,-9.80665
972,3036.2627,-95.32171,-9.80665
973,3035.3086,-95.41978,-9.80665
974,3034.3535,-95.517845,-9.80665
975,3033.3975,-95.61591,-9.80665
976,3032.4404,-95.71398,-9.80665
977,3031.4824,-95.81205,-9.80665
978,3030.5234,-95.91012,-9.80665
979,3029.5635,-96.00819,-9.80665
980,3028.6023,-96.106255,-9.80665
981,3027.6401,-96.20432,-9.80665
982,3026.677,-96.30239,-9.80665
983,3025.713,-96.40046,-9.80665
984,3024.7478,-96.49853,-9.80665
985,3023.7817,-96.596596,-9.80665
986,3022.8147,-96.694664,-9.80665
987,3021.8467,-96.79273,-9.80665
988,3020.8777,-96.8908,-9.80665
989,3019.9077,-96.98887,-9.80665
990,3018.9368,-97.08694,-9.80665
991,3017.9648,-97.185005,-9.80665
992,3016.992,-97.28307,-9.80665
993,3016.018,-97.38114,-9.80665
994,3015.0432,-97.47921,-9.80665
995,3014.0674,-97.57728,-9.80665
996,3013.0906,-97.67535,-9.80665
997,3012.1128,-97.773415,-9.80665
998,3011.134,-97.87148,-9.80665
999,3010.1543,-97.96955,-9.80665
1000,3009.1736,-98.06762,-9.80665
1001,3008.192,-98.16569,-9.80665
1002,3007.2092,-98.263756,-9.80665
1003,3006.2256,-98.361824,-9.80665
1004,3005.241,-98.45989,-9.80665
1005,3004.2554,-98.55796,-9.80665
1006,3003.2688,-98.65603,-9.80665
1007,3002.2812,-98.7541,-9.80665
1008,3001.2927,-98.852165,-9.80665
1009,3000.3032,-98.95023,-9.80665
1010,2999.3127,-99.0483,-9.80665
1011,2998.3213,-99.14637,-9.80665
1012,2997.3289,-99.24444,-9.80665
1013,2996.3354,-99.34251,-9.80665
1014,2995.341,-99.440575,-9.80665
1015,2994.3457,-99.53864,-9.80665
1016,2993.3494,-99.63671,-9.80665
1017,2992.352,-99.73478,-9.80665
1018,2991.3538,-99.83285,-9.80665
1019,2990.3545,-99.930916,-9.80665
1020,2989.3542,-100.028984,-9.80665
1021,2988.353,-100.12705,-9.80665
1022,2987.3508,-100.22512,-9.80665
1023,2986.3477,-100.32319,-9.80665
1024,2985.3435,-100.42126,-9.80665
1025,2984.3384,-100.519325,-9.80665
1026,2983.3323,-100.61739,-9.80665
1027,2982.3252,-100.71546,-9.80665
1028,2981.3171,-100.81353,-9.80665
1029,2980.308,-100.9116,-9.80665
1030,2979.298,-101.00967,-9.80665
1031,2978.287,-101.107735,-9.80665
1032,2977.2751,-101.2058,-9.80665
1033,2976.2622,-101.30387,-9.80665
1034,2975.2483,-101.40194,-9.80665
1035,2974.2334,-101.50001,-9.80665
1036,2973.2175,-101.598076,-9.80665
1037,2972.2007,-101.696144,-9.80665
1038,2971.1829,-101.79421,-9.80665
1039,2970.1638,-101.89228,-9.80665
1040,2969.1438,-101.99035,-9.80665
1041,2968.1228,-102.08842,-9.80665
1042,2967.1008,-102.186485,-9.80665
1043,2966.078,-102.28455,-9.80665
1044,2965.054,-102.38262,-9.80665
1045,2964.029,-102.48069,-9.80665
1046,2963.0032,-102.57876,-9.80665
1047,2961.9763,-102.67683,-9.80665
1048,2960.9485,-102.774895,-9.80665
1049,2959.9197,-102.87296,-9.80665
1050,2958.89,-102.97103,-9.80665
1051,2957.8591,-103.0691,-9.80665
1052,2956.8274,-103.16717,-9.80665
1053,2955.7947,-103.265236,-9.80665
1054,2954.761,-103.363304,-9.80665
1055,2953.7263,-103.46137,-9.80665
1056,2952.6907,-103.55944,-9.80665
1057,2951.654,-103.65751,-9.80665
1058,2950.6165,-103.75558,-9.80665
1059,2949.578,-103.853645,-9.80665
1060,2948.5383,-103.95171,-9.80665
1061,2947.4978,-104.04978,-9.80665
1062,2946.4563,-104.14785,-9.80665
1063,2945.4138,-104.24592,-9.80665
1064,2944.3704,-104.34399,-9.80665
1065,2943.326,-104.442055,-9.80665
1066,2942.2805,-104.54012,-9.80665
1067,2941.2341,-104.63819,-9.80665
1068,2940.1868,-104.73626,-9.80665
1069,2939.1384,-104.83433,-9.80665
1070,2938.089,-104.932396,-9.80665
1071,2937.0388,-105.030464,-9.80665
1072,2935.9875,-105.12853,-9.80665
1073,2934.9353,-105.2266,-9.80665
1074,2933.882,-105.32467,-9.80665
1075,2932.828,-105.42274,-9.80665
1076,2931.7727,-105.520805,-9.80665
1077,2930.7166,-105.61887,-9.80665
1078,2929.6594,-105.71694,-9.80665
1079,2928.6013,-105.81501,-9.80665
1080,2927.5422,-105.91308,-9.80665
1081,2926.4822,-106.01115,-9.80665
1082,2925.4211,-106.109215,-9.80665
1083,2924.3591,-106.20728,-9.80665
1084,2923.2961,-106.30535,-9.80665
1085,2922.2322,-106.40342,-9.80665
1086,2921.1672,-106.50149,-9.80665
1087,2920.1013,-106.599556,-9.80665
1088,2919.0344,-106.697624,-9.80665
1089,2917.9666,-106.79569,-9.80665
1090,2916.8977,-106.89376,-9.80665
1091,2915.828,-106.99183,-9.80665
1092,2914.757,-107.0899,-9.80665
1093,2913.6853,-107.187965,-9.80665
1094,2912.6125,-107.28603,-9.80665
1095,2911.5388,-107.3841,-9.80665
1096,2910.464,-107.48217,-9.80665
1097,2909.3884,-107.58024,-9.80665
1098,2908.3115,-107.67831,-9.80665
1099,2907.2336,-107.776375,-9.80665
1100,2906.1548,-107.87444,-9.80665
1101,2905.075,-107.97251,-9.80665
1102,2903.9941,-108.07058,-9.80665
1103,2902.9124,-108.16865,-9.80665
1104,2901.8296,-108.266716,-9.80665
1105,2900.7458,-108.364784,-9.80665
1106,2899.6611,-108.46285,-9.80665
1107,2898.5754,-108.56092,-9.80665
1108,2897.4888,-108.65899,-9.80665
1109,2896.4011,-108.75706,-9.80665
1110,2895.3125,-108.855125,-9.80665
1111,2894.223,-108.95319,-9.80665
1112,2893.1323,-109.05126,-9.80665
1113,2892.0408,-109.14933,-9.80665
1114,2890.9482,-109.2474,-9.80665
1115,2889.8547,-109.34547,-9.80665
1116,2888.7603,-109.443535,-9.80665
1117,2887.6648,-109.5416,-9.80665
1118,2886.5684,-109.63967,-9.80665
1119,2885.471,-109.73774,-9.80665
1120,2884.3726,-109.83581,-9.80665
1121,2883.2732,-109.933876,-9.80665
1122,2882.1729,-110.031944,-9.80665
1123,2881.0715,-110.13001,-9.80665
1124,2879.9692,-110.22808,-9.80665
1125,2878.866,-110.32615,-9.80665
1126,2877.7617,-110.42422,-9.80665
1127,2876.6565,-110.522285,-9.80665
1128,2875.5503,-110.62035,-9.80665
1129,2874.443,-110.71842,-9.80665
1130,2873.335,-110.81649,-9.80665
1131,2872.2258,-110.91456,-9.80665
1132,2871.1157,-111.01263,-9.80665
1133,2870.0046,-111.110695,-9.80665
1134,2868.8926,-111.20876,-9.80665
1135,2867.7795,-111.30683,-9.80665
1136,2866.6655,-111.4049,-9.80665
1137,2865.5505,-111.50297,-9.80665
1138,2864.4346,-111.601036,-9.80665
1139,2863.3176,-111.699104,-9.80665
1140,2862.1997,-111.79717,-9.80665
1141,2861.0808,-111.89524,-9.80665
1142,2859.961,-111.99331,-9.80665
1143,2858.84,-112.09138,-9.80665
1144,2857.7183,-112.189445,-9.80665
1145,2856.5955,-112.28751,-9.80665
1146,2855.4717,-112.38558,-9.80665
1147,2854.347,-112.48365,-9.80665
1148,2853.2212,-112.58172,-9.80665
1149,2852.0945,-112.67979,-9.80665
1150,2850.9668,-112.777855,-9.80665
1151,2849.8381,-112.87592,-9.80665
1152,2848.7085,-112.97399,-9.80665
1153,2847.578,-113.07206,-9.80665
1154,2846.4463,-113.17013,-9.80665
1155,2845.3137,-113.268196,-9.80665
1156,2844.1802,-113.366264,-9.80665
1157,2843.0457,-113.46433,-9.80665
1158,2841.91,-113.5624,-9.80665
1159,2840.7732,-113.66047,-9.80665
1160,2839.6355,-113.75854,-9.80665
1161,2838.4968,-113.856606,-9.80665
1162,2837.3572,-113.95467,-9.80665
1163,2836.2166,-114.05274,-9.80665
1164,2835.075,-114.15081,-9.80665
1165,2833.9324,-114.24888,-9.80665
1166,2832.7888,-114.34695,-9.80665
1167,2831.6443,-114.445015,-9.80665
1168,2830.4988,-114.54308,-9.80665
1169,2829.3523,-114.64115,-9.80665
1170,2828.2048,-114.73922,-9.80665
1171,2827.0564,-114.83729,-9.80665
1172,2825.907,-114.935356,-9.80665
1173,2824.7566,-115.033424,-9.80665
1174,2823.6052,-115.13149,-9.80665
1175,2822.453,-115.22956,-9.80665
1176,2821.2996,-115.32763,-9.80665
1177,2820.1453,-115.4257,-9.80665
1178,2818.99,-115.523766,-9.80665
1179,2817.8337,-115.62183,-9.80665
1180,2816.6765,-115.7199,-9.80665
1181,2815.5183,-115.81797,-9.80665
1182,2814.3591,-115.91604,-9.80665
1183,2813.199,-116.01411,-9.80665
1184,2812.0378,-116.112175,-9.80665
1185,2810.8757,-116.21024,-9.80665
1186,2809.7126,-116.30831,-9.80665
1187,2808.5486,-116.40638,-9.80665
1188,2807.3835,-116.50445,-9.80665
1189,2806.2175,-116.602516,-9.80665
1190,2805.0505,-116.700584,-9.80665
1191,2803.8826,-116.79865,-9.80665
1192,2802.7136,-116.89672,-9.80665
1193,2801.5437,-116.99479,-9.80665
1194,2800.3728,-117.09286,-9.80665
1195,2799.201,-117.190926,-9.80665
1196,2798.028,-117.288994,-9.80665
1197,2796.8542,-117.38706,-9.80665
1198,2795.6794,-117.48513,-9.80665
1199,2794.5037,-117.5832,-9.80665
1200,2793.327,-117.68127,-9.80665
1201,2792.1492,-117.779335,-9.80665
1202,2790.9705,-117.8774,-9.80665
1203,2789.7908,-117.97547,-9.80665
1204,2788.61,-118.07354,-9.80665
1205,2787.4285,-118.17161,-9.80665
1206,2786.2458,-118.26968,-9.80665
1207,2785.0623,-118.367744,-9.80665
1208,2783.8777,-118.46581,-9.80665
1209,2782.6921,-118.56388,-9.80665
1210,2781.5056,-118.66195,-9.80665
1211,2780.318,-118.76002,-9.80665
1212,2779.1296,-118.858086,-9.80665
1213,2777.9402,-118.956154,-9.80665
1214,2776.7498,-119.05422,-9.80665
1215,2775.5583,-119.15229,-9.80665
1216,2774.366,-119.25036,-9.80665
1217,2773.1724,-119.34843,-9.80665
1218,2771.9778,-119.446495,-9.80665
1219,2770.7822,-119.54456,-9.80665
1220,2769.5857,-119.64263,-9.80665
1221,2768.3882,-119.7407,-9.80665
1222,2767.1897,-119.83877,-9.80665
1223,2765.9902,-119.93684,-9.80665
1224,2764.7898,-120.034904,-9.80665
1225,2763.5884,-120.13297,-9.80665
1226,2762.386,-120.23104,-9.80665
1227,2761.1826,-120.32911,-9.80665
1228,2759.9783,-120.42718,-9.80665
1229,2758.773,-120.525246,-9.80665
1230,2757.5667,-120.623314,-9.80665
1231,2756.3594,-120.72138,-9.80665
1232,2755.1511,-120.81945,-9.80665
1233,2753.942,-120.91752,-9.80665
1234,2752.7317,-121.01559,-9.80665
1235,2751.5205,-121.113655,-9.80665
1236,2750.3083,-121.21172,-9.80665
1237,2749.0952,-121.30979,-9.80665
1238,2747.881,-121.40786,-9.80665
1239,2746.666,-121.50593,-9.80665
1240,2745.45,-121.604,-9.80665
1241,2744.233,-121.702065,-9.80665
1242,2743.015,-121.80013,-9.80665
1243,2741.796,-121.8982,-9.80665
1244,2740.576,-121.99627,-9.80665
1245,2739.355,-122.09434,-9.80665
1246,2738.133,-122.192406,-9.80665
1247,2736.9102,-122.290474,-9.80665
1248,2735.6863,-122.38854,-9.80665
1249,2734.4614,-122.48661,-9.80665
1250,2733.2356,-122.58468,-9.80665
1251,2732.0088,-122.68275,-9.80665
1252,2730.781,-122.780815,-9.80665
1253,2729.5522,-122.87888,-9.80665
1254,2728.3225,-122.97695,-9.80665
1255,2727.0918,-123.07502,-9.80665
1256,2725.86,-123.17309,-9.80665
1257,2724.6274,-123.27116,-9.80665
1258,2723.3938,-123.369225,-9.80665
1259,2722.1592,-123.46729,-9.80665
1260,2720.9236,-123.56536,-9.80665
1261,2719.687,-123.66343,-9.80665
1262,2718.4495,-123.7615,-9.80665
1263,2717.211,-123.859566,-9.80665
1264,2715.9714,-123.957634,-9.80665
1265,2714.731,-124.0557,-9.80665
1266,2713.4895,-124.15377,-9.80665
1267,2712.247,-124.25184,-9.80665
1268,2711.0037,-124.34991,-9.80665
1269,2709.7593,-124.447975,-9.80665
1270,2708.514,-124.54604,-9.80665
1271,2707.2676,-124.64411,-9.80665
1272,2706.0203,-124.74218,-9.80665
1273,2704.772,-124.84025,-9.80665
1274,2703.5227,-124.93832,-9.80665
1275,2702.2725,-125.036385,-9.80665
1276,2701.021,-125.13445,-9.80665
1277,2699.7686,-125.23252,-9.80665
1278,2698.5151,-125.33059,-9.80665
1279,2697.2607,-125.42866,-9.80665
1280,2696.0054,-125.526726,-9.80665
1281,2694.749,-125.624794,-9.80665
1282,2693.4917,-125.72286,-9.80665
1283,2692.2334,-125.82093,-9.80665
1284,2690.974,-125.919,-9.80665
1285,2689.7139,-126.01707,-9.80665
1286,2688.4526,-126.115135,-9.80665
1287,2687.1904,-126.2132,-9.80665
1288,2685.9272,-126.31127,-9.80665
1289,2684.663,-126.40934,-9.80665
1290,2683.398,-126.50741,-9.80665
1291,2682.1318,-126.60548,-9.80665
1292,2680.8647,-126.703545,-9.80665
1293,2679.5967,-126.80161,-9.80665
1294,2678.3276,-126.89968,-9.80665
1295,2677.0576,-126.99775,-9.80665
1296,2675.7866,-127.09582,-9.80665
1297,2674.5146,-127.193886,-9.80665
1298,2673.2417,-127.291954,-9.80665
1299,2671.9678,-127.39002,-9.80665
1300,2670.6929,-127.48809,-9.80665
1301,2669.417,-127.58616,-9.80665
1302,2668.1401,-127.68423,-9.80665
1303,2666.8623,-127.782295,-9.80665
1304,2665.5835,-127.88036,-9.80665
1305,2664.3037,-127.97843,-9.80665
1306,2663.023,-128.07649,-9.80665
1307,2661.7412,-128.17456,-9.80665
1308,2660.4585,-128.27263,-9.80665
1309,2659.1748,-128.3707,-9.80665
1310,2657.8901,-128.46877,-9.80665
1311,2656.6045,-128.56683,-9.80665
1312,2655.3179,-128.6649,-9.80665
1313,2654.0303,-128.76297,-9.80665
1314,2652.7417,-128.86104,-9.80665
1315,2651.4521,-128.9591,-9.80665
1316,2650.1616,-129.05717,-9.80665
1317,2648.87,-129.15524,-9.80665
1318,2647.5776,-129.25331,-9.80665
1319,2646.2842,-129.35138,-9.80665
1320,2644.9897,-129.44945,-9.80665
1321,2643.6943,-129.54752,-9.80665
1322,2642.398,-129.64558,-9.80665
1323,2641.1006,-129.74365,-9.80665
1324,2639.8022,-129.84172,-9.80665
1325,2638.503,-129.93979,-9.80665
1326,2637.2026,-130.03786,-9.80665
1327,2635.9014,-130.13593,-9.80665
1328,2634.599,-130.234,-9.80665
1329,2633.296,-130.33206,-9.80665
1330,2631.9917,-130.43013,-9.80665
1331,2630.6865,-130.5282,-9.80665
1332,2629.3804,-130.62627,-9.80665
1333,2628.0732,-130.72433,-9.80665
1334,2626.7651,-130.8224,-9.80665
1335,2625.4558,-130.92047,-9.80665
1336,2624.1455,-131.01854,-9.80665
1337,2622.8342,-131.11661,-9.80665
1338,2621.522,-131.21468,-9.80665
1339,2620.2087,-131.31274,-9.80665
1340,2618.8945,-131.41081,-9.80665
1341,2617.5793,-131.50888,-9.80665
